Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,15,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""maxFileInputs"", DefaultValue = 100, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,9,53,M:System.Configuration.ConfigurationElement.#ctor,,,,,ConfigurationElement
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,9,53,T:System.Configuration.ConfigurationElement,,,,,ConfigurationElement
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,155,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""immediateCompletedTaskNotification""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,154,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (bool)this[""immediateCompletedTaskNotification""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,151,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""immediateCompletedTaskNotification"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,151,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""immediateCompletedTaskNotification"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,142,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""taskTimeout""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,141,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""taskTimeout""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,138,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""taskTimeout"", DefaultValue = 600000, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,138,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""taskTimeout"", DefaultValue = 600000, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,132,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""heartbeatInterval""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,131,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""heartbeatInterval""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,128,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""heartbeatInterval"", DefaultValue = 3000, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,128,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""heartbeatInterval"", DefaultValue = 3000, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,121,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""progressInterval""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,120,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""progressInterval""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,117,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""progressInterval"", DefaultValue = 3000, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,117,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""progressInterval"", DefaultValue = 3000, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,110,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""logSystemStatus""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,109,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (bool)this[""logSystemStatus""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,106,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""logSystemStatus"", DefaultValue = false, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,106,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""logSystemStatus"", DefaultValue = false, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,100,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""processCreationDelay""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,99,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""processCreationDelay""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,96,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""processCreationDelay"", DefaultValue = 0, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,96,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""processCreationDelay"", DefaultValue = 0, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,90,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""fileServerMaxIndexCacheSize""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,89,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""fileServerMaxIndexCacheSize""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,86,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""fileServerMaxIndexCacheSize"", DefaultValue = 25, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,86,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""fileServerMaxIndexCacheSize"", DefaultValue = 25, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,79,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""fileServerMaxConnections""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,78,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""fileServerMaxConnections""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,75,5,M:System.Configuration.IntegerValidatorAttribute.#ctor,,,,,"IntegerValidator(MinValue = 1, MaxValue = Int32.MaxValue, ExcludeRange = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,75,5,T:System.Configuration.IntegerValidatorAttribute,,,,,"IntegerValidator(MinValue = 1, MaxValue = Int32.MaxValue, ExcludeRange = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,74,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""fileServerMaxConnections"", DefaultValue = 10, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,74,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""fileServerMaxConnections"", DefaultValue = 10, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,68,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""fileServerPort""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,67,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""fileServerPort""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,64,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""fileServerPort"", DefaultValue = 9502, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,64,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""fileServerPort"", DefaultValue = 9502, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,58,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""taskSlots""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,57,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""taskSlots""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,54,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""taskSlots"", DefaultValue = 2, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,54,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""taskSlots"", DefaultValue = 2, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,48,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""listenIPv4AndIPv6""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,47,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (bool)this[""listenIPv4AndIPv6""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,44,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""listenIPv4AndIPv6"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,44,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""listenIPv4AndIPv6"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,34,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""port""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,33,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""port""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,30,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""port"", DefaultValue = 9501, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,30,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""port"", DefaultValue = 9501, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,24,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""taskDirectory""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,23,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (string)this[""taskDirectory""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,20,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""taskDirectory"", IsRequired = true, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,20,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""taskDirectory"", IsRequired = true, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,9,46,M:System.Configuration.ConfigurationElement.#ctor,,,,,ConfigurationElement
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskServerConfigurationElement.cs,9,46,T:System.Configuration.ConfigurationElement,,,,,ConfigurationElement
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,83,4,T:System.Configuration.Configuration,,,,,public static JetConfiguration GetConfiguration(Configuration configuration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,86,8,T:System.Configuration.ConfigurationSection,,,,,"var config = (JetConfiguration)configuration.GetSection(""ookii.jumbo.jet"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,86,8,M:System.Configuration.Configuration.GetSection(System.String),,,,,"var config = (JetConfiguration)configuration.GetSection(""ookii.jumbo.jet"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,71,8,T:System.Configuration.ConfigurationManager,,,,,"var config = (JetConfiguration)ConfigurationManager.GetSection(""ookii.jumbo.jet"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,71,8,M:System.Configuration.ConfigurationManager.GetSection(System.String),,,,,"var config = (JetConfiguration)ConfigurationManager.GetSection(""ookii.jumbo.jet"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,61,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (MergeRecordReaderConfigurationElement)this[""mergeRecordReader""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,58,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""mergeRecordReader"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,58,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""mergeRecordReader"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,51,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (TcpChannelConfigurationElement)this[""tcpChannel""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,48,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""tcpChannel"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,48,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""tcpChannel"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,41,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (FileChannelConfigurationElement)this[""fileChannel""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,38,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""fileChannel"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,38,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""fileChannel"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,32,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (TaskServerConfigurationElement)this[""taskServer""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,29,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""taskServer"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,29,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""taskServer"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,23,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (JobServerConfigurationElement)this[""jobServer""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,20,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""jobServer"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,20,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""jobServer"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,15,32,M:System.Configuration.ConfigurationSection.#ctor,,,,,ConfigurationSection
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\JetConfiguration.cs,15,32,T:System.Configuration.ConfigurationSection,,,,,ConfigurationSection
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskExecutionUtility.cs,947,12,T:System.Configuration.ConfigurationUserLevel,,,,,"var appConfig = ConfigurationManager.OpenMappedExeConfiguration(new ExeConfigurationFileMap() { ExeConfigFilename = appConfigFile }, ConfigurationUserLevel.None);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskExecutionUtility.cs,947,12,T:System.Configuration.ConfigurationUserLevel,,,,,"var appConfig = ConfigurationManager.OpenMappedExeConfiguration(new ExeConfigurationFileMap() { ExeConfigFilename = appConfigFile }, ConfigurationUserLevel.None);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskExecutionUtility.cs,947,12,F:System.Configuration.ConfigurationUserLevel.None,,,,,"var appConfig = ConfigurationManager.OpenMappedExeConfiguration(new ExeConfigurationFileMap() { ExeConfigFilename = appConfigFile }, ConfigurationUserLevel.None);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\TaskExecutionUtility.cs,947,12,P:System.Configuration.ExeConfigurationFileMap.ExeConfigFilename,,,,,"var appConfig = ConfigurationManager.OpenMappedExeConfiguration(new ExeConfigurationFileMap() { ExeConfigFilename = appConfigFile }, ConfigurationUserLevel.None);"
